id,user_id,center
2289,73,POINT (103.8575720000000047 1.3098959999999999)
2290,73,POINT (103.8854740000000021 1.3206160000000000)
2291,73,POINT (103.8859250000000003 1.3203879999999999)
2292,73,POINT (103.8858599999999939 1.3173960000000000)
2293,73,POINT (103.9445730000000054 1.3462529999999999)
2294,73,POINT (103.9446640000000031 1.3466800000000001)
2295,73,POINT (103.9446750000000037 1.3458779999999999)
2296,73,POINT (103.8556470000000047 1.3003840000000000)
2297,73,POINT (103.8585620000000063 1.3037790000000000)
2298,73,POINT (103.8700759999999974 1.3204070000000001)
2299,73,POINT (103.8698030000000045 1.3202989999999999)
2300,73,POINT (103.8720679999999987 1.3150869999999999)
2301,73,POINT (103.8611999999999966 1.3038810000000001)
2302,73,POINT (103.8609820000000070 1.3043210000000001)
2303,73,POINT (103.8612700000000046 1.3040200000000000)
2304,73,POINT (103.8577310000000011 1.3013729999999999)
2305,73,POINT (103.8574250000000063 1.3013800000000000)
2306,73,POINT (103.8877049999999969 1.3283689999999999)
2307,73,POINT (103.8877250000000032 1.3279650000000001)
2308,73,POINT (103.9272519999999957 1.3273710000000001)
2309,73,POINT (103.9297130000000067 1.3284620000000000)
2310,73,POINT (103.8727130000000045 1.3168670000000000)
2311,73,POINT (103.8596359999999947 1.3033310000000000)
2312,73,POINT (103.8720959999999991 1.3120220000000000)
2313,73,POINT (103.9615419999999943 1.3345039999999999)
2314,73,POINT (103.9624000000000024 1.3345199999999999)
2315,73,POINT (103.9630650000000003 1.3344609999999999)
2316,73,POINT (103.9625060000000047 1.3346359999999999)
2317,73,POINT (103.9624840000000034 1.3344400000000001)
2318,73,POINT (103.9284439999999989 1.3279960000000000)
2319,73,POINT (103.9168889999999976 1.3319300000000001)
2320,73,POINT (103.9174610000000030 1.3320050000000001)
2321,73,POINT (103.9543960000000027 1.3532519999999999)
2322,73,POINT (103.9524219999999985 1.3476960000000000)
2323,73,POINT (103.8555280000000067 1.3010750000000000)
2324,73,POINT (103.8526549999999986 1.2964580000000001)
2325,73,POINT (103.8723530000000039 1.3153150000000000)
2326,73,POINT (103.8483740000000068 1.3505010000000000)
2327,73,POINT (103.8484810000000067 1.3507530000000001)
2328,73,POINT (103.8482979999999998 1.3504870000000000)
2329,73,POINT (103.8484569999999962 1.3506689999999999)
2330,73,POINT (103.8482670000000070 1.3505499999999999)
2331,73,POINT (103.8483520000000055 1.3505499999999999)
2332,73,POINT (103.8486599999999953 1.3508060000000000)
2333,73,POINT (103.8559379999999948 1.3449180000000001)
2334,73,POINT (103.8693719999999985 1.3218090000000000)
2335,73,POINT (103.8523760000000067 1.2931230000000000)
2336,73,POINT (103.8483099999999979 1.3507320000000000)
2337,73,POINT (103.8328170000000057 1.4164909999999999)
2338,73,POINT (103.8350729999999942 1.4289289999999999)
2339,73,POINT (103.8196250000000020 1.4491140000000000)
2340,73,POINT (103.8007489999999962 1.4406720000000000)
2341,73,POINT (103.7864789999999999 1.4371700000000001)
2342,73,POINT (103.7861819999999966 1.4361720000000000)
2343,73,POINT (103.8807400000000030 1.3149569999999999)
2344,73,POINT (103.8450710000000043 1.2913779999999999)
2345,73,POINT (103.8450030000000055 1.2918120000000000)
2346,73,POINT (103.8450820000000050 1.2912880000000000)
2347,73,POINT (103.8457259999999991 1.2908690000000000)
2348,73,POINT (103.8454499999999996 1.2910690000000000)
2349,73,POINT (103.9449390000000051 1.3527750000000001)
2350,73,POINT (103.9450549999999964 1.3526260000000001)
2351,73,POINT (103.8564850000000064 1.3112340000000000)
2352,73,POINT (103.8565980000000053 1.3110120000000001)
2353,73,POINT (103.8561679999999967 1.3115720000000000)
2354,73,POINT (103.8552159999999986 1.3101449999999999)
2355,73,POINT (103.8557720000000018 1.3001290000000001)
2356,73,POINT (103.8552449999999965 1.2987610000000001)
2357,73,POINT (103.8785759999999954 1.3169670000000000)
2358,73,POINT (103.8871029999999962 1.3200210000000001)
2359,73,POINT (103.8865519999999947 1.3196589999999999)
2360,73,POINT (103.8865250000000060 1.3203710000000000)
2361,73,POINT (103.9297980000000052 1.3290599999999999)
2362,73,POINT (103.9274699999999996 1.3274260000000000)
2363,73,POINT (103.8817240000000055 1.3055330000000001)
2364,73,POINT (103.8705450000000070 1.3209430000000000)
2365,73,POINT (103.8500099999999975 1.3492090000000001)
2366,73,POINT (103.8504310000000004 1.3492040000000001)
2367,73,POINT (103.9884710000000041 1.3566849999999999)
2368,73,POINT (114.0369539999999944 22.3091079999999984)
2369,73,POINT (114.0367360000000048 22.3087039999999988)
2370,73,POINT (114.0370209999999958 22.3090499999999992)
2371,73,POINT (114.0421110000000056 22.3129689999999989)
2372,73,POINT (114.0404730000000058 22.3120609999999999)
2373,73,POINT (114.0401889999999980 22.3123609999999992)
2374,73,POINT (114.0402210000000025 22.3132689999999982)
2375,73,POINT (114.0400580000000019 22.3135340000000006)
2376,73,POINT (114.0406349999999946 22.3132400000000004)
2377,73,POINT (114.0421039999999948 22.3134750000000004)
2378,73,POINT (114.0423669999999987 22.3140509999999992)
2379,73,POINT (114.0419810000000069 22.3140509999999992)
2380,73,POINT (114.0428919999999948 22.3129199999999983)
2381,73,POINT (114.0419100000000014 22.3128220000000006)
2382,73,POINT (114.0398780000000016 22.3103710000000000)
2383,73,POINT (114.0397729999999967 22.3104839999999989)
2384,73,POINT (114.0398449999999997 22.3102499999999999)
2385,73,POINT (114.0407359999999954 22.3122599999999984)
2386,73,POINT (114.0429089999999945 22.3130120000000005)
2387,73,POINT (114.1717100000000045 22.3080409999999993)
2388,73,POINT (114.1721560000000011 22.3077620000000003)
2389,73,POINT (114.1723470000000020 22.3079320000000010)
2390,73,POINT (114.1938509999999951 22.3416560000000004)
2391,73,POINT (114.1725749999999948 22.3000919999999994)
2392,73,POINT (114.1718850000000032 22.2970159999999993)
2393,73,POINT (114.1718699999999984 22.2969550000000005)
2394,73,POINT (114.1716640000000069 22.3047870000000010)
2395,73,POINT (114.1703320000000019 22.3183790000000002)
2396,73,POINT (114.1718209999999942 22.3156670000000013)
2397,73,POINT (103.9328959999999995 1.3085469999999999)
2398,73,POINT (103.8722989999999982 1.3154650000000001)
2399,73,POINT (103.8720110000000005 1.3149249999999999)
2400,73,POINT (103.8724150000000037 1.3151079999999999)
2401,73,POINT (103.8720339999999993 1.3152630000000001)
2402,73,POINT (103.8719830000000002 1.3146929999999999)
2403,73,POINT (103.8715669999999989 1.3149540000000000)
2404,73,POINT (103.8714729999999946 1.3130070000000000)
2405,73,POINT (103.8618579999999980 1.3199440000000000)
2406,73,POINT (103.8619139999999987 1.3197880000000000)
2407,73,POINT (103.8629959999999954 1.3211649999999999)
2408,73,POINT (103.8603470000000044 1.3188869999999999)
2409,73,POINT (103.8617739999999969 1.3201840000000000)
2410,73,POINT (103.8622210000000052 1.3190599999999999)
2411,73,POINT (103.8612349999999935 1.3183330000000000)
2412,73,POINT (103.8721689999999995 1.3134880000000000)
2413,73,POINT (103.8444149999999979 1.3207530000000001)
2414,73,POINT (103.8432140000000032 1.3194150000000000)
2415,73,POINT (103.8832210000000060 1.3157330000000000)
2416,73,POINT (103.8854010000000017 1.3216239999999999)
2417,73,POINT (103.8866600000000062 1.3187850000000001)
2418,73,POINT (103.8733799999999974 1.3107460000000000)
2419,73,POINT (103.8618040000000065 1.3191940000000000)
2420,73,POINT (103.8613260000000054 1.3187100000000000)
2421,73,POINT (103.8597139999999968 1.3215140000000001)
2422,73,POINT (103.8552729999999968 1.3000790000000000)
2423,73,POINT (103.8551599999999979 1.2999080000000001)
2424,73,POINT (103.8552229999999952 1.2998970000000001)
2425,73,POINT (103.8555029999999988 1.3008510000000000)
2426,73,POINT (103.8577290000000062 1.3021650000000000)
2427,73,POINT (103.8577829999999977 1.3020060000000000)
2428,73,POINT (103.8577080000000024 1.3018540000000001)
2429,73,POINT (103.8591980000000063 1.3012020000000000)
2430,73,POINT (103.8740810000000039 1.3168000000000000)
2431,73,POINT (103.8611920000000026 1.3023520000000000)
2432,73,POINT (103.8611790000000070 1.3021400000000001)
2433,73,POINT (103.8612030000000033 1.3020590000000001)
2434,73,POINT (103.8702779999999990 1.3209630000000001)
2435,73,POINT (103.8704529999999977 1.3208910000000000)
2436,73,POINT (103.8721239999999995 1.3153870000000001)
2437,73,POINT (103.8720679999999987 1.3152180000000000)
2438,73,POINT (103.8727300000000042 1.3144190000000000)
2439,73,POINT (103.8533630000000016 1.2939590000000001)
2440,73,POINT (103.8532349999999980 1.2933310000000000)
2441,73,POINT (103.8532519999999977 1.2936240000000001)
2442,73,POINT (103.8533840000000055 1.2929940000000000)
2443,73,POINT (103.8532979999999952 1.2930370000000000)
2444,73,POINT (103.8538300000000021 1.2932770000000000)
2445,73,POINT (103.8531590000000051 1.2940879999999999)
2446,73,POINT (103.8530879999999996 1.2950720000000000)
2447,73,POINT (103.8538980000000009 1.2956749999999999)
2448,73,POINT (103.8526410000000055 1.2955680000000001)
2449,73,POINT (103.9296789999999930 1.3285469999999999)
2450,73,POINT (103.9270510000000058 1.3278040000000000)
2451,73,POINT (103.9297870000000046 1.3291409999999999)
2452,73,POINT (103.9296960000000070 1.3286290000000001)
2453,73,POINT (103.8549670000000020 1.3005240000000000)
2454,73,POINT (103.8717659999999938 1.3113550000000000)
2455,73,POINT (103.8627079999999978 1.3073800000000000)
2456,73,POINT (103.9451169999999962 1.3540330000000000)
2457,73,POINT (103.9448620000000005 1.3540669999999999)
2458,73,POINT (103.9451690000000070 1.3543790000000000)
2459,73,POINT (103.9446750000000037 1.3542660000000000)
2460,73,POINT (103.9297080000000051 1.3279390000000000)
2461,73,POINT (103.8724710000000044 1.3506350000000000)
2462,73,POINT (103.8720390000000009 1.3512320000000000)
2463,73,POINT (103.8724320000000034 1.3507840000000000)
2464,73,POINT (103.8726000000000056 1.3507210000000001)
2465,73,POINT (103.8728260000000034 1.3506229999999999)
2466,73,POINT (103.8728789999999975 1.3497560000000000)
2467,73,POINT (103.8732849999999956 1.3498509999999999)
2468,73,POINT (103.8731939999999980 1.3499070000000000)
2469,73,POINT (103.8728140000000053 1.3500350000000001)
2470,73,POINT (103.8730450000000047 1.3503190000000000)
2471,73,POINT (103.8732859999999931 1.3499060000000001)
2472,73,POINT (103.8727690000000052 1.3508030000000000)
2473,73,POINT (103.8557040000000029 1.3004560000000001)
2474,73,POINT (103.8765920000000023 1.3122650000000000)
2475,73,POINT (103.8597070000000002 1.2927040000000001)
2476,73,POINT (103.8577080000000024 1.2911280000000001)
2477,73,POINT (103.8584330000000051 1.2918529999999999)
2478,73,POINT (103.8576970000000017 1.2911630000000001)
2479,73,POINT (103.8578380000000010 1.2920160000000001)
2480,73,POINT (103.8589079999999996 1.2913939999999999)
2481,73,POINT (103.8576630000000023 1.3042760000000000)
2482,73,POINT (103.8700290000000024 1.3213690000000000)
2483,73,POINT (103.8703789999999998 1.3207640000000000)
2484,73,POINT (103.8702080000000052 1.3206230000000001)
2485,73,POINT (103.8548320000000018 1.3022920000000000)
2486,73,POINT (103.8554429999999940 1.3020830000000001)
2487,73,POINT (103.8553189999999944 1.3022670000000001)
2488,73,POINT (103.8743159999999932 1.3186670000000000)
2489,73,POINT (103.8719669999999979 1.3106169999999999)
2490,73,POINT (103.8937119999999936 1.3725160000000001)
2491,73,POINT (103.8936740000000043 1.3726149999999999)
2492,73,POINT (103.8936999999999955 1.3721369999999999)
2493,73,POINT (103.8936829999999958 1.3721150000000000)
2494,73,POINT (103.8935589999999962 1.3721470000000000)
2495,73,POINT (103.8937339999999949 1.3725630000000000)
2496,73,POINT (103.8936779999999942 1.3727480000000001)
2497,73,POINT (103.9010690000000068 1.3831059999999999)
2498,73,POINT (103.8969989999999939 1.3871629999999999)
2499,73,POINT (103.8242719999999935 1.2875289999999999)
2500,73,POINT (103.8046939999999978 1.2858830000000001)
2501,73,POINT (103.8044670000000025 1.2863169999999999)
2502,73,POINT (103.8044229999999999 1.2863979999999999)
2503,73,POINT (103.8721620000000030 1.3158140000000000)
2504,73,POINT (103.8720339999999993 1.3143540000000000)
2505,73,POINT (103.8688060000000064 1.3231340000000000)
2506,73,POINT (103.8743039999999951 1.3186940000000000)
2507,73,POINT (103.8743159999999932 1.3185290000000001)
2508,73,POINT (103.8700660000000084 1.3213340000000000)
2509,73,POINT (103.7447120000000069 1.3856869999999999)
2510,73,POINT (103.8331029999999942 1.3038500000000000)
2511,73,POINT (103.8329049999999967 1.3037060000000000)
2512,73,POINT (103.8328649999999982 1.3038890000000001)
2513,73,POINT (103.8337149999999980 1.3038870000000000)
2514,73,POINT (103.8331600000000066 1.3039449999999999)
2515,73,POINT (103.8348770000000059 1.3031839999999999)
2516,73,POINT (103.8385999999999996 1.3013390000000000)
2517,73,POINT (103.8382660000000044 1.3012610000000000)
2518,73,POINT (103.8386639999999943 1.3009150000000000)
2519,73,POINT (103.8385940000000005 1.3014530000000000)
2520,73,POINT (103.8386849999999981 1.2998810000000001)
2521,73,POINT (103.8384020000000021 1.3014859999999999)
2522,73,POINT (103.8381360000000058 1.2996090000000000)
2523,73,POINT (103.8385679999999951 1.3006089999999999)
2524,73,POINT (103.8734379999999931 1.3136220000000001)
2525,73,POINT (103.8730000000000047 1.3125610000000001)
2526,73,POINT (103.8693329999999975 1.3222600000000000)
2527,73,POINT (103.8700149999999951 1.3215340000000000)
2528,73,POINT (103.9358129999999960 1.3072340000000000)
2529,73,POINT (103.9352399999999932 1.3066720000000001)
2530,73,POINT (103.9363960000000020 1.3072699999999999)
2531,73,POINT (103.9350610000000046 1.3068960000000001)
2532,73,POINT (103.9300649999999990 1.3054030000000001)
2533,73,POINT (103.9250169999999969 1.3043169999999999)
2534,73,POINT (103.8797909999999973 1.3171710000000001)
2535,73,POINT (103.8763000000000005 1.3153200000000000)
2536,73,POINT (103.8782089999999982 1.3173435000000000)
2537,73,POINT (103.8743269999999939 1.3183830000000001)
2538,73,POINT (103.8797179999999969 1.3171530000000000)
2539,73,POINT (103.8867460000000023 1.3616830000000000)
2540,73,POINT (103.8881159999999966 1.3626959999999999)
2541,73,POINT (103.8878050000000002 1.3627600000000000)
2542,73,POINT (103.8869920000000064 1.3618520000000001)
2543,73,POINT (103.9067330000000027 1.4085129999999999)
2544,73,POINT (103.9019749999999931 1.4076640000000000)
2545,73,POINT (103.9023370000000028 1.4038520000000001)
2546,73,POINT (103.9028469999999942 1.4051520000000000)
2547,73,POINT (103.9018559999999951 1.4075219999999999)
2548,73,POINT (103.9017819999999972 1.4078459999999999)
2549,73,POINT (103.9028299999999945 1.4097960000000000)
2550,73,POINT (103.9039970000000039 1.4112320000000000)
2551,73,POINT (103.8750689999999963 1.3174889999999999)
2552,73,POINT (103.8725709999999935 1.3159460000000001)
2553,73,POINT (103.8721689999999995 1.3151349999999999)
2554,73,POINT (103.8720390000000009 1.3151630000000001)
2555,73,POINT (103.8716990000000067 1.3151670000000000)
2556,73,POINT (103.8720509999999990 1.3152450000000000)
2557,73,POINT (103.8742249999999956 1.3184499999999999)
2558,73,POINT (103.8701319999999981 1.3210670000000000)
2559,73,POINT (103.8693549999999988 1.3216900000000000)
2560,73,POINT (103.9306250000000063 1.3255360000000000)
2561,73,POINT (103.9324399999999997 1.3247110000000000)
2562,73,POINT (103.9324670000000026 1.3247110000000000)
2563,73,POINT (103.9241619999999955 1.3293290000000000)
2564,73,POINT (103.9264220000000023 1.3293250000000001)
2565,73,POINT (103.8737100000000027 1.3203229999999999)
2566,73,POINT (103.8615269999999953 1.3198840000000001)
2567,73,POINT (103.8724390000000000 1.3195730000000001)
2568,73,POINT (103.8610910000000018 1.3037170000000000)
2569,73,POINT (103.8600629999999967 1.3036319999999999)
2570,73,POINT (103.8601500000000044 1.3044560000000001)
2571,73,POINT (103.8613490000000041 1.3049189999999999)
2572,73,POINT (103.8613490000000041 1.3060860000000001)
2573,73,POINT (103.8610309999999970 1.3060860000000001)
2574,73,POINT (103.8613430000000051 1.3065739999999999)
2575,73,POINT (103.8605790000000013 1.3053990000000000)
2576,73,POINT (103.8867290000000025 1.3189919999999999)
2577,73,POINT (103.8858450000000033 1.3088190000000000)
2578,73,POINT (103.9187340000000006 1.3271269999999999)
2579,73,POINT (103.8555620000000062 1.2992790000000001)
2580,73,POINT (103.8708730000000031 1.3138760000000000)
2581,73,POINT (103.8713110000000057 1.3138989999999999)
2582,73,POINT (103.8723959999999948 1.3152020000000000)
2583,73,POINT (103.8725599999999929 1.3159510000000001)
2584,73,POINT (103.8718619999999930 1.3154920000000001)
2585,73,POINT (103.8726280000000060 1.3160970000000001)
2586,73,POINT (103.8549380000000042 1.2889670000000000)
2587,73,POINT (103.8431460000000044 1.2847990000000000)
2588,73,POINT (103.8435669999999931 1.2820590000000001)
2589,73,POINT (103.8551429999999982 1.3017019999999999)
2590,73,POINT (103.9447940000000017 1.3526300000000000)
2591,73,POINT (103.9625290000000035 1.3343750000000001)
2592,73,POINT (103.9626310000000018 1.3343570000000000)
2593,73,POINT (103.9625880000000109 1.3343954999999998)
2594,73,POINT (103.9623870000000068 1.3344570000000000)
2595,73,POINT (103.9620929999999959 1.3315429999999999)
2596,73,POINT (103.9629539999999963 1.3343179999999999)
2597,73,POINT (103.9624670000000037 1.3346180000000001)
2598,73,POINT (103.9625630000000029 1.3344590000000001)
2599,73,POINT (103.9626590000000022 1.3343609999999999)
2600,73,POINT (103.9627650000000045 1.3343750000000001)
2601,73,POINT (103.9625740000000036 1.3344440000000000)
2602,73,POINT (103.9623140000000063 1.3344540000000000)
2603,73,POINT (103.9626190000000037 1.3344250000000000)
2604,73,POINT (103.9679059999999993 1.3403170000000000)
2605,73,POINT (103.9318009999999930 1.3213590000000000)
2606,73,POINT (103.9350900000000024 1.3213539999999999)
2607,73,POINT (103.9351070000000021 1.3203640000000001)
2608,73,POINT (103.9349710000000044 1.3209080000000000)
2609,73,POINT (103.9350950000000040 1.3209750000000000)
2610,73,POINT (103.9344839999999976 1.3216319999999999)
2611,73,POINT (103.9350160000000045 1.3201440000000000)
2612,73,POINT (103.9362610000000018 1.3201650000000000)
2613,73,POINT (103.8853359999999952 1.3078369999999999)
2614,73,POINT (103.8859360000000009 1.3075440000000000)
2615,73,POINT (103.6970539999999943 1.3374210000000000)
2616,73,POINT (103.6973760000000055 1.3372599999999999)
2617,73,POINT (103.6976370000000003 1.3373210000000000)
2618,73,POINT (103.6970649999999949 1.3379239999999999)
2619,73,POINT (103.6969639999999941 1.3389830000000000)
2620,73,POINT (103.6962819999999965 1.3384080000000000)
2621,73,POINT (103.6999579999999952 1.3414230000000000)
2622,73,POINT (103.8469580000000008 1.2889699999999999)
2623,73,POINT (103.8541670000000039 1.2995800000000000)
2624,73,POINT (103.8544459999999958 1.2996660000000000)
2625,73,POINT (103.8538180000000040 1.2999860000000001)
2626,73,POINT (103.8627280000000042 1.3072680000000001)
2627,73,POINT (103.8627699999999976 1.3075589999999999)
2628,73,POINT (103.9135550000000023 1.3123490000000000)
2629,73,POINT (103.8983920000000012 1.3166560000000000)
2630,73,POINT (103.8958010000000058 1.3150869999999999)
2631,73,POINT (103.8981349999999964 1.3165880000000001)
2632,73,POINT (103.8933710000000019 1.3146819999999999)
2633,73,POINT (103.8555269999999950 1.3009740000000001)
2634,73,POINT (103.8547470000000033 1.2993140000000001)
2635,73,POINT (103.8543559999999957 1.2996540000000001)
2636,73,POINT (103.8543559999999957 1.2988869999999999)
2637,73,POINT (103.8542599999999965 1.2995859999999999)
2638,73,POINT (103.8543169999999947 1.2996399999999999)
2639,73,POINT (103.8543729999999954 1.2996040000000000)
2640,73,POINT (103.8545660000000055 1.2995390000000000)
2641,73,POINT (103.8722199999999987 1.3117829999999999)
2642,73,POINT (103.8732600000000019 1.3121280000000000)
2643,73,POINT (103.8542599999999965 1.2994129999999999)
2644,73,POINT (103.8540299999999945 1.2999550000000000)
2645,73,POINT (103.8726560000000063 1.3165210000000001)
2646,73,POINT (103.8724870000000067 1.3160430000000001)
2647,73,POINT (103.8068099999999987 1.2860860000000001)
2648,73,POINT (103.8456979999999987 1.2868790000000001)
2649,73,POINT (103.8454760000000050 1.2869400000000000)
2650,73,POINT (103.8438929999999942 1.2854479999999999)
2651,73,POINT (103.8441370000000035 1.2865489999999999)
2652,73,POINT (103.9870329999999967 1.3561700000000001)
2653,73,POINT (103.9867359999999934 1.3557480000000000)
2654,73,POINT (103.8713340000000045 1.3144030000000000)
2655,73,POINT (103.8729849999999999 1.3117310000000000)
2656,73,POINT (103.8731580000000037 1.3125370000000001)
2657,73,POINT (103.8873779999999982 1.3217090000000000)
2658,73,POINT (103.8864740000000069 1.3216920000000001)
2659,73,POINT (103.8885649999999998 1.3231040000000001)
2660,73,POINT (103.8708330000000046 1.2965560000000000)
2661,73,POINT (103.8713549999999941 1.2930150000000000)
2662,73,POINT (103.8710659999999990 1.2961790000000000)
2663,73,POINT (103.8755100000000056 1.3023340000000001)
2664,73,POINT (103.8765049999999945 1.3022830000000001)
2665,73,POINT (103.8764840000000049 1.3026350000000000)
2666,73,POINT (103.8765470000000022 1.3025979999999999)
2667,73,POINT (103.8701709999999991 1.3042849999999999)
2668,73,POINT (103.8704970000000003 1.3044279999999999)
2669,73,POINT (103.8764900000000040 1.3026249999999999)
2670,73,POINT (103.8766279999999966 1.3024519999999999)
2671,73,POINT (103.8759919999999966 1.3025110000000000)
2672,73,POINT (103.8765640000000019 1.3025279999999999)
2673,73,POINT (103.8715179999999947 1.3128390000000001)
2674,73,POINT (103.8622060000000005 1.3217559999999999)
2675,73,POINT (103.8697970000000055 1.3288560000000000)
2676,73,POINT (103.8764500000000055 1.3323419999999999)
2677,73,POINT (103.8755720000000053 1.3319939999999999)
2678,73,POINT (103.8499939999999953 1.3336129999999999)
2679,73,POINT (103.8495889999999946 1.3334820000000001)
2680,73,POINT (103.8490780000000058 1.3324950000000000)
2681,73,POINT (103.8505480000000034 1.3334050000000000)
2682,73,POINT (103.8497899999999987 1.3333450000000000)
2683,73,POINT (103.8492889999999989 1.3333379999999999)
2684,73,POINT (103.8729399999999998 1.3161970000000001)
2685,73,POINT (103.8568759999999997 1.3003359999999999)
2686,73,POINT (103.8544739999999962 1.2995460000000001)
2687,73,POINT (103.8549220000000020 1.2998019999999999)
2688,73,POINT (103.8547350000000051 1.3023680000000000)
2689,73,POINT (103.8549670000000020 1.3020069999999999)
2690,73,POINT (103.8554550000000063 1.3014030000000001)
2691,73,POINT (103.8561509999999970 1.3118420000000000)
2692,73,POINT (103.9296109999999942 1.3292379999999999)
2693,73,POINT (103.9392990000000054 1.3209020000000000)
2694,73,POINT (103.9434040000000010 1.3212919999999999)
2695,73,POINT (103.9413330000000002 1.3203739999999999)
2696,73,POINT (103.8478109999999930 1.3327260000000001)
2697,73,POINT (103.8725770000000068 1.3159330000000000)
2698,73,POINT (103.8542730000000063 1.3024540000000000)
2699,73,POINT (103.8557919999999939 1.2992100000000000)
2700,73,POINT (103.8554830000000067 1.2994600000000001)
2701,73,POINT (103.8557260000000042 1.2995239999999999)
2702,73,POINT (103.8558170000000018 1.2998769999999999)
2703,73,POINT (103.9271470000000051 1.3278330000000000)
2704,73,POINT (103.8719830000000002 1.3149439999999999)
2705,73,POINT (103.9534309999999948 1.3430839999999999)
2706,73,POINT (103.9530869999999965 1.3426659999999999)
2707,73,POINT (103.9532250000000033 1.3427439999999999)
2708,73,POINT (103.8926639999999963 1.3180900000000000)
2709,73,POINT (103.8918259999999947 1.3186359999999999)
2710,73,POINT (103.8755270000000053 1.3119160000000001)
2711,73,POINT (103.9274020000000007 1.3051140000000001)
2712,73,POINT (103.9295149999999950 1.3049500000000001)
2713,73,POINT (103.9299560000000042 1.3050710000000001)
2714,73,POINT (103.9300360000000012 1.3054360000000000)
2715,73,POINT (103.9296789999999930 1.3049910000000000)
2716,73,POINT (103.9303479999999951 1.3054340000000000)
2717,73,POINT (103.9306480000000050 1.3051470000000001)
2718,73,POINT (103.9317869999999999 1.3058000000000001)
2719,73,POINT (103.9125109999999950 1.3191970000000000)
2720,73,POINT (103.9120099999999951 1.3195290000000000)
2721,73,POINT (103.8700570000000027 1.3210759999999999)
2722,73,POINT (103.8699270000000041 1.3211839999999999)
2723,73,POINT (103.8710599999999999 1.3209759999999999)
2724,73,POINT (103.8788569999999964 1.3132630000000001)
2725,73,POINT (103.8720730000000003 1.3149020000000000)
2726,73,POINT (103.8623780000000068 1.3114049999999999)
2727,73,POINT (103.8575790000000012 1.2927580000000001)
2728,73,POINT (103.8339760000000069 1.3592160000000000)
2729,73,POINT (103.8338789999999960 1.3591990000000000)
2730,73,POINT (103.8685839999999985 1.3229670000000000)
2731,73,POINT (103.8559190000000001 1.2922600000000000)
2732,73,POINT (103.8556920000000048 1.2923670000000000)
2733,73,POINT (103.8552480000000031 1.2921339999999999)
2734,73,POINT (103.8547350000000051 1.2924460000000000)
2735,73,POINT (103.8703629999999976 1.3207910000000000)
2736,73,POINT (103.8691120000000012 1.3216760000000001)
2737,73,POINT (103.8709580000000017 1.3210450000000000)
2738,73,POINT (103.8557770000000033 1.2997080000000001)
2739,73,POINT (103.8556360000000041 1.2995980000000000)
2740,73,POINT (103.8765470000000022 1.3026620000000000)
2741,73,POINT (103.8765910000000048 1.3020470000000000)
2742,73,POINT (103.8767849999999981 1.3028090000000001)
2743,73,POINT (103.8787149999999997 1.3032699999999999)
2744,73,POINT (103.8426000000000045 1.3189199999999999)
2745,73,POINT (103.8414659999999969 1.2932410000000001)
2746,73,POINT (103.8880709999999965 1.3208819999999999)
2747,73,POINT (103.8863649999999978 1.3214290000000000)
2748,73,POINT (103.8916269999999997 1.3185020000000001)
2749,73,POINT (103.9201989999999967 1.3027020000000000)
2750,73,POINT (103.9341320000000053 1.3218730000000001)
2751,73,POINT (103.9349880000000041 1.3210740000000001)
2752,73,POINT (103.9352039999999988 1.3202890000000000)
2753,73,POINT (103.9349710000000044 1.3206249999999999)
2754,73,POINT (103.9352310000000017 1.3209430000000000)
2755,73,POINT (103.9351470000000006 1.3203389999999999)
2756,73,POINT (103.9348860000000059 1.3206300000000000)
2757,73,POINT (103.8614790000000028 1.3124849999999999)
2758,73,POINT (103.8587590000000063 1.2941309999999999)
2759,73,POINT (103.8588909999999998 1.2947450000000000)
2760,73,POINT (103.8597139999999968 1.2947649999999999)
2761,73,POINT (103.8594030000000004 1.2955570000000001)
2762,73,POINT (103.8591969999999947 1.2962410000000000)
2763,73,POINT (103.8588879999999932 1.2955310000000000)
2764,73,POINT (103.8586710000000011 1.2955770000000000)
2765,73,POINT (103.8580989999999957 1.2952379999999999)
2766,73,POINT (103.8566610000000026 1.2967640000000000)
2767,73,POINT (103.8871419999999972 1.3176589999999999)
2768,73,POINT (103.8732339999999965 1.3100080000000001)
2769,73,POINT (103.8235140000000030 1.4419970000000000)
2770,73,POINT (103.8245770000000050 1.4415030000000000)
2771,73,POINT (103.8247080000000011 1.4416590000000000)
2772,73,POINT (103.8245330000000024 1.4413720000000001)
2773,73,POINT (103.8246419999999972 1.4415460000000000)
2774,73,POINT (103.8245270000000033 1.4415009999999999)
2775,73,POINT (103.8244760000000042 1.4415960000000001)
2776,73,POINT (103.8246910000000014 1.4415530000000001)
2777,73,POINT (103.8246359999999981 1.4415650000000000)
2778,73,POINT (103.8244760000000042 1.4416420000000001)
2779,73,POINT (103.8608899999999977 1.3017019999999999)
2780,73,POINT (103.8713300000000004 1.3145870000000000)
2781,73,POINT (103.8709120000000041 1.3148260000000001)
2782,73,POINT (103.8347389999999990 1.2797870000000000)
2783,73,POINT (103.8347559999999987 1.2810900000000001)
2784,73,POINT (103.8735740000000050 1.3125910000000001)
2785,73,POINT (103.8728320000000025 1.3130780000000000)
2786,73,POINT (103.8472040000000050 1.2890470000000001)
2787,73,POINT (103.8469560000000058 1.2882210000000001)
